date,day_of_week,month,temperature,rainfall,holiday,lag_1,building_size,member_count,consumption
18-02-2013,0,2,33.49484293,10.24537502,1,305.297792,3906,2,226.6673009
19-02-2013,1,2,13.67493586,8.012740884,1,446.7387804,3220,2,226.6673009
20-02-2013,2,2,29.04719977,18.59684987,0,396.1148263,1686,6,647.7063861
21-02-2013,3,2,13.7153808,14.87766222,1,73.48545337,1971,7,695.5494707
22-02-2013,4,2,12.11606913,4.826032845,0,303.5639368,4577,5,539.7553218
23-02-2013,5,2,37.28288511,11.71114375,1,238.0163943,3614,7,695.5494707
24-02-2013,6,2,15.70386299,13.77378302,1,212.473082,1042,3,340.0009514
25-02-2013,0,2,34.63750464,2.803128434,1,481.0531578,1707,3,340.0009514
26-02-2013,1,2,26.33892613,7.168514848,0,255.5581021,1343,7,695.5494707
27-02-2013,2,2,12.33569559,18.11096563,1,373.7457027,4992,8,794.9136808
28-02-2013,3,2,38.66344574,11.343462,1,485.1891365,1103,6,647.7063861
01-03-2013,4,3,17.40883501,4.339954921,0,117.9500612,2816,7,695.5494707
02-03-2013,5,3,35.78936036,2.455695962,0,74.57731797,2010,9,894.2778909
03-03-2013,6,3,15.06430017,10.36453787,1,191.1291033,1668,7,695.5494707
04-03-2013,0,3,35.61828646,10.95371446,0,69.99991941,2375,7,695.5494707
05-03-2013,1,3,10.39686439,6.688289027,0,102.5440751,918,5,539.7553218
06-03-2013,2,3,25.3534137,12.60832057,0,496.2694201,2391,7,695.5494707
07-03-2013,3,3,33.08327738,1.373693724,0,482.0805071,4035,2,226.6673009
08-03-2013,4,3,38.04386552,2.902793865,1,361.0816965,1003,9,894.2778909
09-03-2013,5,3,37.27606409,10.92547642,0,388.8441498,3365,2,226.6673009
10-03-2013,6,3,34.58874609,1.236313877,1,113.2214349,1357,9,894.2778909
11-03-2013,0,3,36.64574049,17.6181753,0,317.8560092,4502,4,431.8042574
12-03-2013,1,3,15.97659058,2.842927409,0,119.485735,3253,2,226.6673009
13-03-2013,2,3,18.52552887,13.47839748,0,220.2737702,1154,3,340.0009514
14-03-2013,3,3,18.66905575,7.824068834,1,205.4052614,3954,3,340.0009514
15-03-2013,4,3,21.31161793,7.995754951,1,326.2822075,1974,7,695.5494707
16-03-2013,5,3,21.79962011,15.29779057,1,85.86189895,2961,5,539.7553218
17-03-2013,6,3,26.33665974,9.989242683,1,96.55793146,2399,7,695.5494707
18-03-2013,0,3,14.7963929,14.51310927,0,324.4693659,1407,2,226.6673009
19-03-2013,1,3,30.73739991,10.10382458,1,336.2529456,810,2,226.6673009
20-03-2013,2,3,15.02699618,11.85810683,0,202.9470914,2403,8,794.9136808
21-03-2013,3,3,19.30925446,15.21429256,1,116.0920075,1116,9,894.2778909
22-03-2013,4,3,25.10035392,12.14617486,0,448.7359621,3435,2,226.6673009
23-03-2013,5,3,33.89321685,12.31230219,1,73.82695903,4439,3,340.0009514
24-03-2013,6,3,32.184077,15.78439183,0,372.8189829,4958,3,340.0009514
25-03-2013,0,3,29.36603069,18.98173632,0,113.0201232,4905,6,647.7063861
26-03-2013,1,3,14.67319782,7.534323079,1,336.8182588,3831,8,794.9136808
27-03-2013,2,3,26.41136037,11.54234314,1,348.6451311,3766,4,431.8042574
28-03-2013,3,3,12.62339505,1.725463155,0,411.9168367,4771,2,226.6673009
29-03-2013,4,3,21.3208953,7.176077611,0,227.761287,3019,6,647.7063861
30-03-2013,5,3,22.40549591,8.240984518,1,59.8084107,1940,9,894.2778909
31-03-2013,6,3,11.19434318,16.70474634,0,414.9722237,4706,5,539.7553218
01-04-2013,0,4,18.21964298,10.26784804,1,249.8306087,1039,2,226.6673009
02-04-2013,1,4,38.66948402,14.62132747,0,431.1904188,3233,7,695.5494707
03-04-2013,2,4,38.60897823,0.380148001,1,399.1932273,2440,2,226.6673009
04-04-2013,3,4,20.56981163,9.289853393,1,274.2380696,4645,9,894.2778909
05-04-2013,4,4,11.29300327,18.0263533,1,499.729734,969,6,647.7063861
06-04-2013,5,4,15.37284818,4.486278186,0,257.9337847,2608,4,431.8042574
07-04-2013,6,4,21.7665338,0.630443706,1,363.427079,1220,5,539.7553218
08-04-2013,0,4,38.43339094,8.668174674,1,351.411719,2763,8,794.9136808
09-04-2013,1,4,14.23597191,14.08863641,1,283.1300218,1846,5,539.7553218
10-04-2013,2,4,32.90547531,9.089270137,1,313.4076301,3143,5,539.7553218
11-04-2013,3,4,13.26047618,9.19956627,1,409.3739428,4084,9,894.2778909
12-04-2013,4,4,39.43772732,13.39610082,0,307.2259705,4555,3,340.0009514
13-04-2013,5,4,21.44849497,5.087776166,0,252.5667374,4030,9,894.2778909
14-04-2013,6,4,33.25703617,15.03779583,0,347.9371136,3068,4,431.8042574
15-04-2013,0,4,20.27773248,3.062270618,1,65.97906592,3081,9,894.2778909
16-04-2013,1,4,28.83006631,7.915012106,0,99.13724375,1273,8,794.9136808
17-04-2013,2,4,15.76048254,13.12016217,1,106.441871,4558,2,226.6673009
18-04-2013,3,4,14.38063058,16.56738014,0,241.5954486,3040,4,431.8042574
19-04-2013,4,4,38.14192419,15.83062142,0,442.2988579,3285,8,794.9136808
20-04-2013,5,4,37.52941834,14.43371199,0,339.482569,1437,4,431.8042574
21-04-2013,6,4,36.62406821,7.181927671,0,487.6783155,4981,9,894.2778909
22-04-2013,0,4,28.7630035,2.446086326,1,67.97343622,3096,8,794.9136808
23-04-2013,1,4,34.24804634,4.336684354,0,374.9031702,4918,4,431.8042574
24-04-2013,2,4,12.07110811,17.29667629,0,191.3907008,3777,8,794.9136808
25-04-2013,3,4,20.04367126,17.1466274,1,60.47844638,2351,4,431.8042574
26-04-2013,4,4,19.41109374,19.03121705,0,421.6670105,4118,4,431.8042574
27-04-2013,5,4,29.06935966,1.519773038,0,123.2120945,1501,3,340.0009514
28-04-2013,6,4,20.6787332,10.73618171,1,146.3337094,3871,6,647.7063861
29-04-2013,0,4,14.45520345,12.9736609,0,203.2096364,1526,4,431.8042574
30-04-2013,1,4,27.89401226,14.21314754,0,404.7607026,3424,2,226.6673009
01-05-2013,2,5,34.43151762,12.8772647,1,331.0657606,3472,9,894.2778909
02-05-2013,3,5,21.46370483,15.4002278,1,169.1875111,3909,4,431.8042574
03-05-2013,4,5,13.96806145,7.189431526,0,125.8202022,1689,5,539.7553218
04-05-2013,5,5,15.90064592,3.588655443,0,99.29670665,4807,7,695.5494707
05-05-2013,6,5,17.12449916,4.091667443,0,117.4174578,1575,5,539.7553218
06-05-2013,0,5,18.99692779,0.239573789,1,440.6653189,4671,5,539.7553218
07-05-2013,1,5,29.28385212,7.006437442,1,465.2075179,2375,5,539.7553218
08-05-2013,2,5,28.02836454,1.834881018,0,485.5810134,2529,4,431.8042574
09-05-2013,3,5,30.88239585,6.429773856,1,425.629348,4140,5,539.7553218
10-05-2013,4,5,20.87505954,12.56420154,1,449.3256463,2970,3,340.0009514
11-05-2013,5,5,34.71992956,17.88956111,0,417.2465752,2509,4,431.8042574
12-05-2013,6,5,16.12262983,16.79210902,1,481.1250961,3430,8,794.9136808
13-05-2013,0,5,24.07122243,5.053484239,1,430.5429237,802,6,647.7063861
14-05-2013,1,5,34.02816165,2.681662844,1,257.9012067,4832,5,539.7553218
15-05-2013,2,5,15.40475943,3.861445476,1,195.4644415,2108,9,894.2778909
16-05-2013,3,5,13.29589341,19.41973304,0,312.89535,2919,4,431.8042574
17-05-2013,4,5,36.51051903,10.98948959,1,323.6824975,2757,8,794.9136808
18-05-2013,5,5,20.28788988,3.65004446,0,308.7115425,2023,9,894.2778909
19-05-2013,6,5,30.51610375,16.81492309,0,368.0268542,3623,3,340.0009514
20-05-2013,0,5,10.76045813,7.903824886,0,364.5394605,3158,2,226.6673009
21-05-2013,1,5,30.70140665,17.98444304,0,89.23742777,3020,9,894.2778909
22-05-2013,2,5,19.48303935,5.213542537,1,178.4851033,3322,4,431.8042574
23-05-2013,3,5,11.67222561,7.864435176,0,450.4370843,1877,6,647.7063861
24-05-2013,4,5,28.29438285,10.09895526,0,315.5157743,1925,2,226.6673009
25-05-2013,5,5,17.22411448,17.85230668,1,197.8361142,2624,5,539.7553218
26-05-2013,6,5,21.60421726,17.37514863,1,432.7063923,2095,4,431.8042574
27-05-2013,0,5,12.41742437,11.48710141,1,162.0690285,2714,8,794.9136808
28-05-2013,1,5,14.41489753,4.435510196,0,234.139939,2078,8,794.9136808
29-05-2013,2,5,18.93931706,8.067139435,0,174.3146473,1980,9,894.2778909
30-05-2013,3,5,12.69278502,19.51266131,1,442.1074657,3980,8,794.9136808
31-05-2013,4,5,37.32478794,12.15546448,1,377.7299091,3553,5,539.7553218
01-06-2013,5,6,10.1814113,15.6219551,0,257.1015401,2852,8,794.9136808
02-06-2013,6,6,24.51580657,8.997293907,1,469.5353746,2260,2,226.6673009
03-06-2013,0,6,13.69742374,10.64014551,1,467.3501512,2379,3,340.0009514
04-06-2013,1,6,19.23037268,8.579082245,0,370.1862618,3359,6,647.7063861
05-06-2013,2,6,37.78178679,14.05841996,1,451.397135,3438,4,431.8042574
06-06-2013,3,6,14.8508366,17.02942028,1,373.7269046,4482,2,226.6673009
07-06-2013,4,6,38.97496959,10.14727086,1,332.6953404,1365,7,695.5494707
08-06-2013,5,6,16.17383131,9.617349173,1,239.3523581,2024,2,226.6673009
09-06-2013,6,6,32.24698325,6.805729342,1,173.0613929,4057,4,431.8042574
10-06-2013,0,6,26.40031795,3.541933886,1,77.11581141,4528,4,431.8042574
11-06-2013,1,6,36.53436183,18.78495446,0,410.3914872,2422,9,894.2778909
12-06-2013,2,6,26.61979767,6.321594374,0,104.9733864,2125,8,794.9136808
13-06-2013,3,6,26.03677657,16.01382927,1,234.6571583,2300,7,695.5494707
14-06-2013,4,6,15.86374001,14.30694043,0,155.5853964,4486,5,539.7553218
15-06-2013,5,6,14.98688086,15.81835201,1,254.5818346,4300,4,431.8042574
16-06-2013,6,6,37.49467453,18.73536267,0,191.7427215,3933,8,794.9136808
17-06-2013,0,6,19.83514597,12.4674152,1,423.3622308,2972,8,794.9136808
18-06-2013,1,6,21.16246765,17.95900687,0,490.1803526,2337,4,431.8042574
19-06-2013,2,6,32.79470975,3.353946458,1,473.6996491,3882,2,226.6673009
20-06-2013,3,6,20.16470447,12.53425152,1,330.0664634,4461,5,539.7553218
21-06-2013,4,6,38.5618734,15.44551226,1,490.6744464,1012,5,539.7553218
22-06-2013,5,6,32.13783307,5.432822615,0,230.3251962,2956,8,794.9136808
23-06-2013,6,6,27.92287728,14.81507603,0,285.1193498,976,6,647.7063861
24-06-2013,0,6,36.42685482,15.56953658,0,165.5824244,2884,7,695.5494707
25-06-2013,1,6,11.48817725,16.62375912,1,454.0921395,3832,6,647.7063861
26-06-2013,2,6,17.71188077,6.257658252,0,130.8691045,1761,6,647.7063861
27-06-2013,3,6,23.95109003,13.6321318,0,324.719363,1786,6,647.7063861
28-06-2013,4,6,16.80935618,6.085065668,1,409.7543534,4894,5,539.7553218
29-06-2013,5,6,32.31715562,14.78080775,1,317.9294361,3761,2,226.6673009
30-06-2013,6,6,37.57624093,9.259473303,0,85.44884804,2767,6,647.7063861
01-07-2013,0,7,22.7131036,11.95088749,1,325.1510954,4970,6,647.7063861
02-07-2013,1,7,20.263978,8.316799629,0,395.185695,2022,7,695.5494707
03-07-2013,2,7,38.84652196,3.239658539,1,134.5226715,4789,9,894.2778909
04-07-2013,3,7,23.34557298,3.560590592,1,381.6287852,3285,8,794.9136808
05-07-2013,4,7,24.67145201,1.551378145,0,445.3599686,2196,5,539.7553218
06-07-2013,5,7,20.54949617,12.36145359,1,493.9063226,2644,3,340.0009514
07-07-2013,6,7,37.28645419,16.97276796,1,234.5266687,4693,2,226.6673009
08-07-2013,0,7,27.0686645,0.416736525,1,61.32307216,4773,2,226.6673009
09-07-2013,1,7,32.86523762,1.324790042,1,238.5855502,3679,2,226.6673009
10-07-2013,2,7,34.35420155,9.149339846,1,347.1025281,2821,3,340.0009514
11-07-2013,3,7,20.25547126,14.75441472,1,451.1142671,3017,6,647.7063861
12-07-2013,4,7,23.01082994,3.154152894,1,472.1476065,4895,7,695.5494707
13-07-2013,5,7,35.45415323,5.433026391,1,459.3091042,4988,6,647.7063861
14-07-2013,6,7,20.89766055,4.640124026,1,346.0818976,4458,2,226.6673009
15-07-2013,0,7,33.818054,7.981024373,1,357.1353692,4910,7,695.5494707
16-07-2013,1,7,38.22976968,4.49997354,1,51.07271322,3133,7,695.5494707
17-07-2013,2,7,28.69631119,7.051973571,1,213.6790595,3894,3,340.0009514
18-07-2013,3,7,32.24881862,14.57085197,0,458.0853063,3350,3,340.0009514
19-07-2013,4,7,34.15291936,12.22018497,1,360.3279489,1403,5,539.7553218
20-07-2013,5,7,35.35118947,1.623634108,1,260.564338,1662,5,539.7553218
21-07-2013,6,7,21.85160014,12.75491332,1,96.9135867,4541,6,647.7063861
22-07-2013,0,7,11.53790378,9.541543431,0,160.8424997,922,6,647.7063861
23-07-2013,1,7,22.05628814,18.69131149,0,299.715133,2095,8,794.9136808
24-07-2013,2,7,30.21268689,5.786086342,0,453.8756811,1981,6,647.7063861
25-07-2013,3,7,23.51051157,14.52332839,0,93.11555644,3427,2,226.6673009
26-07-2013,4,7,32.46889453,14.61721646,1,119.18995,1664,2,226.6673009
27-07-2013,5,7,20.70947288,4.43001562,1,344.7522844,2542,5,539.7553218
28-07-2013,6,7,29.04232423,18.0644725,1,182.3673792,2529,6,647.7063861
29-07-2013,0,7,15.59259415,9.823664009,0,126.3667062,2863,6,647.7063861
30-07-2013,1,7,32.4810831,13.57766734,1,130.2961843,3140,8,794.9136808
31-07-2013,2,7,26.37087906,2.917111178,0,271.6759517,4129,5,539.7553218
01-08-2013,3,8,16.12193166,5.15607834,0,312.6849152,3934,9,894.2778909
02-08-2013,4,8,18.7573352,11.72214236,0,456.95726,1139,7,695.5494707
03-08-2013,5,8,32.45826126,6.380545367,1,288.417735,3136,2,226.6673009
04-08-2013,6,8,24.47803707,9.993858371,1,361.0731117,1808,2,226.6673009
05-08-2013,0,8,16.48094321,7.480103987,1,131.3086787,1601,5,539.7553218
06-08-2013,1,8,39.01813571,12.81107593,1,371.0571291,3949,7,695.5494707
07-08-2013,2,8,31.45375059,9.742907256,0,341.912115,1761,3,340.0009514
08-08-2013,3,8,38.71404498,0.092198719,1,147.2819281,1041,4,431.8042574
09-08-2013,4,8,22.81315136,12.99361676,1,351.2198593,3815,4,431.8042574
10-08-2013,5,8,24.25301022,8.442431141,1,145.1714199,2746,5,539.7553218
11-08-2013,6,8,36.93865649,6.83396681,0,317.1099988,2279,9,894.2778909
12-08-2013,0,8,25.75148021,1.882935046,0,350.9823671,3219,9,894.2778909
13-08-2013,1,8,31.21836736,4.407393811,1,362.007745,1405,9,894.2778909
14-08-2013,2,8,17.56518632,4.475445832,1,459.1699667,2126,8,794.9136808
15-08-2013,3,8,23.40179406,18.70738999,0,476.5268097,2740,3,340.0009514
16-08-2013,4,8,13.70349597,8.650259495,0,414.5890786,4070,5,539.7553218
17-08-2013,5,8,16.17940108,0.841316944,1,445.4366509,2035,6,647.7063861
18-08-2013,6,8,10.02830246,2.776333645,0,58.6979974,4188,3,340.0009514
19-08-2013,0,8,11.17795155,1.580653515,0,213.2006489,4626,6,647.7063861
20-08-2013,1,8,39.3185147,11.7773878,0,67.87499652,2733,5,539.7553218
21-08-2013,2,8,17.27061085,3.732429831,0,151.1804108,2340,7,695.5494707
22-08-2013,3,8,29.89932129,9.971152806,0,221.7759453,993,9,894.2778909
23-08-2013,4,8,35.17299096,7.401241257,0,440.4089796,3385,7,695.5494707
24-08-2013,5,8,26.51981378,16.07752754,0,280.2893388,2305,7,695.5494707
25-08-2013,6,8,14.594335,6.409792745,1,341.987473,3553,7,695.5494707
26-08-2013,0,8,31.84349312,9.165309648,0,213.2670176,2444,2,226.6673009
27-08-2013,1,8,28.0075423,14.42571097,1,321.312158,4206,6,647.7063861
28-08-2013,2,8,31.93751768,8.667024139,1,416.9914245,1551,9,894.2778909
29-08-2013,3,8,33.09239869,15.86431072,1,185.5586219,3779,2,226.6673009
30-08-2013,4,8,39.26231103,13.23368712,1,469.5155141,4752,2,226.6673009
31-08-2013,5,8,27.2068984,8.210582279,1,145.9910731,1620,5,539.7553218
01-09-2013,6,9,20.24923338,10.07963851,1,463.6855879,1813,5,539.7553218
02-09-2013,0,9,29.45393671,19.34406912,0,62.73389541,3294,8,794.9136808
03-09-2013,1,9,12.05322128,13.23222993,0,294.238525,3581,4,431.8042574
04-09-2013,2,9,36.92191955,18.09990452,1,493.3278062,4875,7,695.5494707
05-09-2013,3,9,13.58143034,3.575170069,1,324.400427,1313,6,647.7063861
06-09-2013,4,9,19.83528514,9.664723125,0,299.6877304,4150,2,226.6673009
07-09-2013,5,9,34.47236142,18.1732334,0,357.111611,1117,7,695.5494707
08-09-2013,6,9,27.91937135,6.452241229,1,180.1860115,3983,7,695.5494707
09-09-2013,0,9,21.80906561,19.35328396,1,74.26190259,2906,7,695.5494707
10-09-2013,1,9,24.20306978,1.941549809,1,162.9789121,2795,6,647.7063861
11-09-2013,2,9,35.6364218,18.05342341,0,129.3112252,4731,6,647.7063861
12-09-2013,3,9,20.20013158,8.904242441,0,465.6061566,1736,5,539.7553218
13-09-2013,4,9,36.08949054,1.474883303,0,433.5179129,3776,6,647.7063861
14-09-2013,5,9,12.64403293,17.59043185,1,192.9712476,3182,4,431.8042574
15-09-2013,6,9,33.30395312,5.038804248,0,426.2311878,4713,9,894.2778909
16-09-2013,0,9,35.42642899,0.44500251,1,145.2887099,2128,3,340.0009514
17-09-2013,1,9,15.45452959,2.716142111,1,139.8106642,4534,2,226.6673009
18-09-2013,2,9,22.91039597,13.18229484,0,395.390943,1586,3,340.0009514
19-09-2013,3,9,14.96499324,19.55622978,0,197.1187757,1073,8,794.9136808
20-09-2013,4,9,31.19812387,2.229242792,0,79.15668774,1474,3,340.0009514
21-09-2013,5,9,26.06043304,9.238960962,1,373.9939614,2056,9,894.2778909
22-09-2013,6,9,29.0597004,3.612731019,0,495.320621,4821,2,226.6673009
23-09-2013,0,9,15.89460901,14.90073068,1,304.6899717,1818,3,340.0009514
24-09-2013,1,9,16.35237586,2.361177995,0,168.6504089,2046,6,647.7063861
25-09-2013,2,9,11.24491977,4.79683497,1,217.8075622,4100,9,894.2778909
26-09-2013,3,9,19.66202606,3.928119353,0,341.8923014,1745,5,539.7553218
27-09-2013,4,9,26.79233984,11.05039561,1,365.6208255,4400,9,894.2778909
28-09-2013,5,9,35.73804742,17.46368184,0,448.8495003,1018,4,431.8042574
29-09-2013,6,9,30.00782342,10.22180402,1,458.9759175,1652,9,894.2778909
30-09-2013,0,9,23.0618897,1.164869055,0,437.5753305,4629,4,431.8042574
01-10-2013,1,10,38.59360343,11.26777861,0,341.8209168,4781,6,647.7063861
02-10-2013,2,10,31.57735602,15.95041999,0,252.4335664,982,5,539.7553218
03-10-2013,3,10,37.90495609,2.643123946,0,355.687468,4831,9,894.2778909
04-10-2013,4,10,25.8276392,1.454224287,1,349.9544558,2047,8,794.9136808
05-10-2013,5,10,17.76712824,3.756155551,0,148.0923146,1687,5,539.7553218
06-10-2013,6,10,11.58480059,14.92172646,1,278.3991332,2407,3,340.0009514
07-10-2013,0,10,31.78254554,11.83360839,0,143.6966438,1462,4,431.8042574
08-10-2013,1,10,13.63908994,10.81189308,0,454.6057014,2543,4,431.8042574
09-10-2013,2,10,19.08325385,4.989597893,0,195.4615589,2536,8,794.9136808
10-10-2013,3,10,25.97412724,6.644731905,0,412.4416951,1424,4,431.8042574
11-10-2013,4,10,26.93249763,19.31770026,1,219.7521792,1285,2,226.6673009
12-10-2013,5,10,28.01749591,4.812504535,1,393.6812637,3167,4,431.8042574
13-10-2013,6,10,14.98765991,18.03290847,0,149.4106047,4681,2,226.6673009
14-10-2013,0,10,21.39212214,11.61063009,1,393.6844479,3715,6,647.7063861
15-10-2013,1,10,28.51582681,2.465929327,1,130.7894155,1005,2,226.6673009
16-10-2013,2,10,39.09456594,9.346247563,0,270.8678931,2167,7,695.5494707
17-10-2013,3,10,31.82893413,18.97097435,0,101.1320352,1152,7,695.5494707
18-10-2013,4,10,37.67811271,8.371311963,1,287.5541364,3730,2,226.6673009
19-10-2013,5,10,32.86636175,17.2677313,1,419.3214575,1681,5,539.7553218
20-10-2013,6,10,27.75150907,5.128573893,0,389.9961286,2364,3,340.0009514
21-10-2013,0,10,15.76070107,11.41844304,0,72.8218469,1172,8,794.9136808
22-10-2013,1,10,30.00056956,16.87704116,0,271.4799071,2993,5,539.7553218
23-10-2013,2,10,28.70138698,18.41376882,0,433.5013897,4724,7,695.5494707
24-10-2013,3,10,28.07407511,9.716467343,0,342.5465706,3411,4,431.8042574
25-10-2013,4,10,24.69357604,12.79376204,0,76.64059356,1865,5,539.7553218
26-10-2013,5,10,25.85969812,0.059602616,0,196.5344105,4291,3,340.0009514
27-10-2013,6,10,20.03327581,5.06446615,0,300.4640999,4775,9,894.2778909
28-10-2013,0,10,25.57938078,5.574242075,0,127.6931638,2549,2,226.6673009
29-10-2013,1,10,15.92667717,1.869860233,0,356.8613302,3998,2,226.6673009
30-10-2013,2,10,34.15523192,5.593900267,1,335.6808842,2849,7,695.5494707
31-10-2013,3,10,15.57330864,6.422440661,1,141.0999261,1362,8,794.9136808
01-11-2013,4,11,12.5489887,19.37532079,1,297.6790842,1710,8,794.9136808
02-11-2013,5,11,23.08738079,13.37204761,0,415.2733502,2183,6,647.7063861
03-11-2013,6,11,29.74922319,8.520101588,1,218.6720149,2476,8,794.9136808
04-11-2013,0,11,23.13150475,19.76108921,0,161.1439588,3029,6,647.7063861
05-11-2013,1,11,18.30262396,3.064646405,0,365.5492581,1183,3,340.0009514
06-11-2013,2,11,26.74513552,9.521023879,0,81.86194131,4585,3,340.0009514
07-11-2013,3,11,20.41007006,12.94124414,1,424.7032132,2752,5,539.7553218
08-11-2013,4,11,37.9860307,1.11161269,0,474.5565353,1389,3,340.0009514
09-11-2013,5,11,37.67935419,14.33997716,0,484.1541523,2433,5,539.7553218
10-11-2013,6,11,25.0711546,1.997347058,1,244.6424394,4299,6,647.7063861
11-11-2013,0,11,19.83651982,2.805646172,0,330.4412784,1443,5,539.7553218
12-11-2013,1,11,32.11397242,3.193790249,1,435.8140509,1977,9,894.2778909
13-11-2013,2,11,11.1013883,18.57779653,1,150.5407955,4897,7,695.5494707
14-11-2013,3,11,24.24307018,13.6647109,0,62.46620094,2364,5,539.7553218
15-11-2013,4,11,20.08970183,13.10855002,1,223.0548046,3768,8,794.9136808
16-11-2013,5,11,37.61607655,11.10986993,1,447.9669766,4342,6,647.7063861
17-11-2013,6,11,10.36009082,5.856119974,0,277.2823602,1789,4,431.8042574
18-11-2013,0,11,26.58444627,12.41779409,0,288.5985268,1580,3,340.0009514
19-11-2013,1,11,32.21990743,8.202994398,0,361.1633204,4551,2,226.6673009
20-11-2013,2,11,24.55053963,2.908323002,0,308.5327672,4674,6,647.7063861
21-11-2013,3,11,12.5620909,13.79194581,1,74.51448757,3398,5,539.7553218
22-11-2013,4,11,39.1738417,2.591643359,0,302.3870563,3401,2,226.6673009
23-11-2013,5,11,25.54031294,3.81337162,1,341.5814829,4106,3,340.0009514
24-11-2013,6,11,28.42558733,16.35398624,0,338.7181,2616,2,226.6673009
25-11-2013,0,11,17.09829348,13.20234192,1,377.7548716,4886,2,226.6673009
26-11-2013,1,11,24.50494255,12.61982308,0,283.9641247,2038,9,894.2778909
27-11-2013,2,11,22.87448476,8.364055687,1,455.026459,4640,7,695.5494707
28-11-2013,3,11,12.24687526,7.925610365,0,258.917276,1308,3,340.0009514
29-11-2013,4,11,13.18481061,13.80525218,1,283.1839129,1222,5,539.7553218
30-11-2013,5,11,35.12417559,14.80011077,0,401.1375903,4669,5,539.7553218
01-12-2013,6,12,17.19459857,10.20426405,1,424.9557391,2557,4,431.8042574
02-12-2013,0,12,15.84874814,19.38538489,0,341.7626601,1254,8,794.9136808
03-12-2013,1,12,25.14734354,19.11399118,0,106.8679457,3100,5,539.7553218
04-12-2013,2,12,33.06241394,8.2485898,0,199.3784424,4588,4,431.8042574
05-12-2013,3,12,11.85839556,16.41244509,0,59.06999856,958,6,647.7063861
06-12-2013,4,12,27.30423759,10.86535683,0,182.9524137,4006,3,340.0009514
07-12-2013,5,12,13.57631329,10.23511775,1,306.6099311,3998,8,794.9136808
08-12-2013,6,12,11.09383152,1.099281228,1,412.3538327,1557,4,431.8042574
09-12-2013,0,12,11.58231856,11.47949421,1,313.5423981,1084,3,340.0009514
10-12-2013,1,12,35.02492325,18.01155861,0,67.95259507,1874,2,226.6673009
11-12-2013,2,12,13.53917451,15.60267698,0,166.5979069,1516,3,340.0009514
12-12-2013,3,12,11.35454093,15.72634289,1,310.1277567,4111,3,340.0009514
13-12-2013,4,12,23.13699661,3.198580772,0,369.0714747,2708,9,894.2778909
14-12-2013,5,12,35.31980416,7.168988943,1,439.9042325,1816,3,340.0009514
15-12-2013,6,12,17.87225129,4.664098333,0,485.4403473,2926,2,226.6673009
16-12-2013,0,12,22.65137853,6.318305649,1,451.3039796,2685,9,894.2778909
17-12-2013,1,12,11.19767598,11.59078687,1,260.2975941,1766,8,794.9136808
18-12-2013,2,12,23.47235542,7.295676267,1,386.11828,893,5,539.7553218
19-12-2013,3,12,27.32839242,11.21395635,0,158.2375099,3191,4,431.8042574
20-12-2013,4,12,27.12721161,8.770024965,1,78.72385753,3978,6,647.7063861
21-12-2013,5,12,19.97280077,5.732311169,1,74.78105633,3604,3,340.0009514
22-12-2013,6,12,19.46599542,1.908068684,0,158.5875581,893,3,340.0009514
23-12-2013,0,12,13.19870857,17.83676915,0,66.89348832,3973,4,431.8042574
24-12-2013,1,12,21.00394962,0.22746732,0,432.6225863,2357,4,431.8042574
25-12-2013,2,12,12.98484007,0.033049763,1,270.4643409,1718,7,695.5494707
26-12-2013,3,12,32.99787834,16.5359548,0,414.9050183,2441,2,226.6673009
27-12-2013,4,12,38.98822893,19.93621881,0,472.9542246,4086,4,431.8042574
28-12-2013,5,12,39.1022337,14.54205655,0,497.2585489,3317,2,226.6673009
29-12-2013,6,12,35.95213298,0.305476761,0,471.7238043,3037,5,539.7553218
30-12-2013,0,12,28.02376448,4.533804533,0,372.4505587,836,2,226.6673009
31-12-2013,1,12,31.02597092,19.43645401,1,248.8908433,3173,9,894.2778909
01-01-2014,2,1,18.55617408,16.17208504,1,319.0931776,3375,3,340.0009514
02-01-2014,3,1,28.92311261,11.33599688,0,417.4233656,3995,6,647.7063861
03-01-2014,4,1,23.66948648,4.737214189,0,453.8995273,3689,3,340.0009514
04-01-2014,5,1,24.46052019,0.287404119,0,480.4108109,1741,2,226.6673009
05-01-2014,6,1,32.73329681,0.417229453,1,378.7725646,4100,8,794.9136808
06-01-2014,0,1,18.45755067,12.23961727,1,292.9790971,2571,7,695.5494707
07-01-2014,1,1,19.54118835,0.436637527,1,485.7672694,4280,3,340.0009514
08-01-2014,2,1,37.73925373,19.87260284,0,481.3812328,2495,7,695.5494707
09-01-2014,3,1,11.68672885,3.66767667,1,264.8987769,3504,5,539.7553218
10-01-2014,4,1,24.56902895,14.21414724,1,341.8962757,1263,7,695.5494707
11-01-2014,5,1,37.38402401,3.101194428,1,414.1702166,3241,8,794.9136808
12-01-2014,6,1,28.31089023,10.80186842,0,244.885598,3745,7,695.5494707
13-01-2014,0,1,26.39221223,1.612225769,1,423.219932,3900,5,539.7553218
14-01-2014,1,1,17.49232538,15.33556849,1,100.1549626,3085,9,894.2778909
15-01-2014,2,1,20.29826467,11.69842189,1,266.5182744,2714,7,695.5494707
16-01-2014,3,1,35.56145247,1.723333868,0,267.1756245,4157,8,794.9136808
